Unnamed: 0,name,price,url,category,metric
2862,"Plastic Pp White Bucket Regrind, 0.960 /Cm3, Packaging Size: Goni Bags",₹72/ kg,https://www.indiamart.com/proddetail/pp-white-bucket-regrind-26221766055.html,pp-scrap,kg
2863,Mixed Crushed PP Scrap,₹45/ kg,https://www.indiamart.com/proddetail/mixed-crushed-pp-scrap-26634320955.html,pp-scrap,kg
2865,Natural Grinded PP Plastic Scraps,₹55/ kg,https://www.indiamart.com/proddetail/pp-plastic-scraps-22819652855.html,pp-scrap,kg
2868,PP Second Colour Scrap,₹35/ kg,https://www.indiamart.com/s-a-manufacturing-trading-co/,pp-scrap,kg
2872,Grinding Pp,₹48/ kg,https://www.indiamart.com/all-plastic-scrapes/,pp-scrap,kg
2890,Pp Plastic Scrap,₹15/ kg,https://www.indiamart.com/proddetail/pp-chair-scrap-17412359130.html,pp-scrap,kg
2908,PP Plastic Scrap,₹15/ kg,https://www.indiamart.com/ms-rafi-old-plastic-supplier/,pp-scrap,kg
2942,"Mixed Baled PP Scrap, Packaging Type: Bundle",₹15/ kg,https://www.indiamart.com/proddetail/pp-scrap-21144149688.html,pp-scrap,kg
2944,HDPE BLOW 1 TO 10 LTR,₹68/ kg,https://www.indiamart.com/proddetail/hdpe-blow-1-to-10-ltr-2850790794712.html,pp-scrap,kg
2945,Blue Grinded PP Scrap,₹70/ kg,https://www.indiamart.com/proddetail/blue-grinded-pp-scrap-2850789315962.html,pp-scrap,kg
2946,Crushed Green Pp Plastic Scraps,₹51/ kg,https://www.indiamart.com/proddetail/green-pp-plastic-scraps-2849084227012.html,pp-scrap,kg
2947,Black Grinded PP Scrap,₹31/ kg,https://www.indiamart.com/proddetail/pp-scrap-23810565197.html,pp-scrap,kg
2948,crushed Polypropylene,₹36/ kg,https://www.indiamart.com/company/109346687/,pp-scrap,kg
2949,Pp Grinding Scrap,₹50/ kg,https://www.indiamart.com/mahinur-scrap-cintar/,pp-scrap,kg
2965,Pp Plastic Waste,₹70/ kg,https://www.indiamart.com/shrikrishnabardana-oilstores/,pp-scrap,kg
2967,"Black PVC Cable Scrap, Packaging Type: Pp Bag, Packaging Size: 50 Kg",₹35/ kg,https://www.indiamart.com/proddetail/pvc-cable-scrap-22921800233.html,pp-scrap,kg
2987,Black Grinded PP Scrap,₹35/ kg,https://www.indiamart.com/proddetail/pp-scrap-19268993333.html,pp-scrap,kg
