category,city,mean,min,max,median
lead-scrap,Firozabad ,180.0,180.0,180.0,180.0
lead-scrap,Ghaziabad ,350.0,350.0,350.0,350.0
lead-scrap,"Gill Road, Ludhiana ",177.0,177.0,177.0,177.0
lead-scrap,"Hubli, Dist. Dharwad ",185.0,185.0,185.0,185.0
lead-scrap,Hyderabad ,206.0,92.0,320.0,206.0
lead-scrap,Indore ,105.0,30.0,180.0,105.0
lead-scrap,"Industrial Area, Jalandhar ",180.0,180.0,180.0,180.0
lead-scrap,"Kanpur, Dist. Kanpur Nagar ",170.0,170.0,170.0,170.0
lead-scrap,"Madapatana Village Haragadde,Rural, Bengaluru ",300.0,300.0,300.0,300.0
lead-scrap,"Mahsana, Kadi, Dist. Mehsana ",150.0,150.0,150.0,150.0
lead-scrap,"Maulana Azad Road, Mumbai ",150.0,150.0,150.0,150.0
lead-scrap,"Nelamangala, Bengaluru ",100.0,100.0,100.0,100.0
lead-scrap,New Delhi ,250.0,200.0,300.0,250.0
lead-scrap,"Odhav, Ahmedabad ",100.0,100.0,100.0,100.0
lead-scrap,"Pitampura, New Delhi ",150.0,150.0,150.0,150.0
lead-scrap,Pune ,140.0,140.0,140.0,140.0
lead-scrap,"Pydhonie, Mumbai ",170.0,170.0,170.0,170.0
lead-scrap,Rangareddy ,180.0,180.0,180.0,180.0
lead-scrap,"Saket, New Delhi ",120.0,120.0,120.0,120.0
lead-scrap,"Sector 10, Noida, Dist. Gautam Buddha Nagar ",100.0,100.0,100.0,100.0
lead-scrap,"Secunderabad, Dist. Hyderabad ",300.0,300.0,300.0,300.0
lead-scrap,Sikar ,182.0,182.0,182.0,182.0
lead-scrap,"Thagachaguppe, Bengaluru ",65.0,65.0,65.0,65.0
lead-scrap,"Thakurdwar Road, Mumbai ",190.0,190.0,190.0,190.0
lead-scrap,Thane ,185.0,185.0,185.0,185.0
lead-scrap,Visakhapatnam ,320.0,320.0,320.0,320.0
lead-scrap,"Yadav Nagar, Mumbai ",195.0,195.0,195.0,195.0
lms-scrap,Ahmedabad ,42.5,40.0,45.0,42.5
lms-scrap,Bhiwani ,455.0,455.0,455.0,455.0
lms-scrap,Coimbatore ,45.0,45.0,45.0,45.0
lms-scrap,"Ganapathypudur, Coimbatore ",44.0,44.0,44.0,44.0
lms-scrap,"Gayatri Nagar Main Road, Rajkot ",25.0,25.0,25.0,25.0
lms-scrap,"Hubli, Dist. Dharwad ",38.0,38.0,38.0,38.0
lms-scrap,"Kutch, Dist. Kachchh ",21.0,21.0,21.0,21.0
lms-scrap,"Lee bazar, Salem ",40.0,40.0,40.0,40.0
lms-scrap,"Mannurpet, Chennai ",32.0,32.0,32.0,32.0
lms-scrap,"Mundka, Delhi ",48.0,48.0,48.0,48.0
lms-scrap,"Netaji Subhash Place, Delhi ",34.0,34.0,34.0,34.0
lms-scrap,"Odhav, Ahmedabad ",26.0,26.0,26.0,26.0
lms-scrap,"Rajendra Nagar, Hyderabad ",50.0,50.0,50.0,50.0
lms-scrap,"Sector 4, Bokaro Steel City, Dist. Bokaro ",28.0,28.0,28.0,28.0
lms-scrap,Thane ,80.0,80.0,80.0,80.0
magnesium-scrap,"Adhewada, Bhavnagar ",130.0,130.0,130.0,130.0
magnesium-scrap,Agra ,170.0,120.0,220.0,170.0
magnesium-scrap,Ahmedabad ,190.0,190.0,190.0,190.0
magnesium-scrap,Aurangabad ,50.0,50.0,50.0,50.0
magnesium-scrap,Bengaluru ,250.0,200.0,300.0,250.0
magnesium-scrap,Coimbatore ,180.0,180.0,180.0,180.0
magnesium-scrap,Delhi ,160.0,160.0,160.0,160.0
magnesium-scrap,Faridabad ,158.875,140.0,200.0,150.0
magnesium-scrap,"Gandhidham, Dist. Kachchh ",200.0,200.0,200.0,200.0
magnesium-scrap,Ghaziabad ,450.0,450.0,450.0,450.0
magnesium-scrap,"Goregaon (east), Mumbai ",150.0,150.0,150.0,150.0
magnesium-scrap,Gurugram ,60.0,60.0,60.0,60.0
magnesium-scrap,"Hapur Road, Meerut ",20.0,20.0,20.0,20.0
magnesium-scrap,Hyderabad ,140.0,140.0,140.0,140.0
magnesium-scrap,"Kashmiri Bazar, Agra ",180.0,180.0,180.0,180.0
magnesium-scrap,"Khatauli, Dist. Muzaffarnagar ",160.0,160.0,160.0,160.0
magnesium-scrap,"Kurla west, Mumbai ",95.0,95.0,95.0,95.0
magnesium-scrap,"Madapatana Village Haragadde,Rural, Bengaluru ",220.0,220.0,220.0,220.0
magnesium-scrap,"Madhopura, Ghaziabad ",85.0,85.0,85.0,85.0
magnesium-scrap,"Mathura Road, Faridabad ",215.0,215.0,215.0,215.0
magnesium-scrap,"Mayapuri, New Delhi ",200.0,200.0,200.0,200.0
magnesium-scrap,Mumbai ,40.0,40.0,40.0,40.0
magnesium-scrap,New Delhi ,130.0,35.0,205.0,150.0
magnesium-scrap,"Noida, Dist. Gautam Buddha Nagar ",150.0,150.0,150.0,150.0
magnesium-scrap,Pune ,80.0,80.0,80.0,80.0
magnesium-scrap,"Sanand, Dist. Ahmedabad ",280.0,280.0,280.0,280.0
magnesium-scrap,"Sivakasi, Dist. Virudhunagar ",150.0,150.0,150.0,150.0
magnesium-scrap,"Street No-7, Bhajanpura, New Delhi ",182.0,182.0,182.0,182.0
magnesium-scrap,"Vaiyapuri Nagar, Coimbatore ",185.0,185.0,185.0,185.0
magnesium-scrap,"Varasa, Surat ",140.0,140.0,140.0,140.0
metal-scrap,"59 Bhawani Ganj, Lucknow ",37.0,37.0,37.0,37.0
metal-scrap,"Adajan, Surat ",60.5,22.0,99.0,60.5
metal-scrap,Ahmedabad ,108.0,45.0,200.0,93.5
metal-scrap,"Aliganj, Lucknow ",35.0,35.0,35.0,35.0
metal-scrap,Aligarh ,40.0,40.0,40.0,40.0
metal-scrap,Ambala ,30.0,30.0,30.0,30.0
metal-scrap,"Amer Road, Jaipur ",250.0,250.0,250.0,250.0
metal-scrap,"Anand Nagar, Vijapur, Dist. Mehsana ",118.0,118.0,118.0,118.0
metal-scrap,"Ashok Vihar, Ambala ",120.0,120.0,120.0,120.0
metal-scrap,"Aslali, Bareja, Dist. Ahmedabad ",35.0,35.0,35.0,35.0
metal-scrap,"BTM 1 Stage, Bengaluru ",30.0,30.0,30.0,30.0
metal-scrap,"Bagadganj, Nagpur ",50.0,50.0,50.0,50.0
metal-scrap,"Bawal, Rewari ",90.0,90.0,90.0,90.0
metal-scrap,"Behala, Kolkata ",120.0,120.0,120.0,120.0
metal-scrap,Bengaluru ,89.5,39.0,140.0,89.5
metal-scrap,"Bhandup, Mumbai ",30.0,30.0,30.0,30.0
metal-scrap,Bhavnagar ,80.0,80.0,80.0,80.0
metal-scrap,"Bhikshuk Gruh, Odhav, Ahmedabad ",100.0,100.0,100.0,100.0
metal-scrap,"Bhilai, Dist. Durg ",43.5,43.5,43.5,43.5
metal-scrap,"Bhiwandi, Dist. Thane ",120.0,120.0,120.0,120.0
metal-scrap,"Bhujpura, Aligarh ",290.0,290.0,290.0,290.0
metal-scrap,"Bhuleshwar, Mumbai ",235.0,235.0,235.0,235.0
metal-scrap,"Bisalpur, Bareilly ",26.0,26.0,26.0,26.0
metal-scrap,"Blossom Steel & Engineering Co., Mumbai ",495.0,495.0,495.0,495.0
metal-scrap,"Butibori, Nagpur ",41.0,41.0,41.0,41.0
metal-scrap,"Chaukiya, Ghazipur ",26.0,26.0,26.0,26.0
metal-scrap,Chennai ,57.75,42.0,100.0,44.5
metal-scrap,"Chikhali, Pune ",35.0,35.0,35.0,35.0
metal-scrap,"Chikli Manushi Road, Pune ",32.0,32.0,32.0,32.0
metal-scrap,"Chitkohra, Patna ",40.0,40.0,40.0,40.0
metal-scrap,"Cidco Colony, Aurangabad ",20.0,20.0,20.0,20.0
metal-scrap,"Civil Lines, Agra ",345.0,345.0,345.0,345.0
metal-scrap,"Civil Lines, Kanpur, Dist. Kanpur Nagar ",27.0,27.0,27.0,27.0
metal-scrap,Coimbatore ,42.5,40.0,45.0,42.5
metal-scrap,"Danapur Nizamat, Rajgir, Dist. Nalanda ",40.0,40.0,40.0,40.0
metal-scrap,"Dared, GIDC, Jamnagar ",346.0,346.0,346.0,346.0
metal-scrap,"Darukhana, Mumbai ",23.0,23.0,23.0,23.0
metal-scrap,Dharwad ,48.0,48.0,48.0,48.0
metal-scrap,"Edathala, Aluva, Dist. Ernakulam ",110.0,110.0,110.0,110.0
metal-scrap,"Ellisbridge, Ahmedabad ",48.0,48.0,48.0,48.0
metal-scrap,"Est Vinod Nagar, New Delhi ",23.0,23.0,23.0,23.0
metal-scrap,"Farash Khana, Delhi ",100.0,100.0,100.0,100.0
metal-scrap,Faridabad ,177.5,155.0,200.0,177.5
metal-scrap,"GIDC, Chhatral INA, Dist. Gandhi Nagar ",22.0,22.0,22.0,22.0
metal-scrap,"Gandhidham, Dist. Kachchh ",93.0,93.0,93.0,93.0
metal-scrap,"Gandhinagar, Dist. Gandhi Nagar ",20.0,20.0,20.0,20.0
metal-scrap,"Gir Somnath, Veraval, Dist. Junagadh ",21.0,21.0,21.0,21.0
metal-scrap,"Goolar Road, Aligarh ",23.0,23.0,23.0,23.0
metal-scrap,"Grant Road, Mumbai ",225.0,110.0,340.0,225.0
metal-scrap,"Grish Ghose Road, Howrah ",55.0,55.0,55.0,55.0
metal-scrap,"Guindy, Chennai ",42.0,42.0,42.0,42.0
metal-scrap,Gurugram ,60.0,60.0,60.0,60.0
metal-scrap,"Hanumangadh Road, Sri Ganganagar, Dist. Ganganagar ",480.0,480.0,480.0,480.0
metal-scrap,"Hargude Wasti, Pune ",34.0,34.0,34.0,34.0
metal-scrap,Haridwar ,42.0,42.0,42.0,42.0
metal-scrap,Howrah ,106.0,106.0,106.0,106.0
metal-scrap,Hyderabad ,350.0,350.0,350.0,350.0
metal-scrap,Indore ,36.0,36.0,36.0,36.0
metal-scrap,Jabalpur ,47.0,47.0,47.0,47.0
metal-scrap,Jaipur ,42.0,42.0,42.0,42.0
metal-scrap,"Jaitala Road, Nagpur ",350.0,350.0,350.0,350.0
metal-scrap,Jamnagar ,418.6666666666667,281.0,495.0,480.0
metal-scrap,"Jani Buzurg, Meerut ",37.0,37.0,37.0,37.0
metal-scrap,"Jaygaon, Dist. Alipurduar ",51.0,51.0,51.0,51.0
metal-scrap,"Kalamboli, Raigad ",28.75,28.75,28.75,28.75
metal-scrap,"Kalbadevi, Mumbai ",250.0,250.0,250.0,250.0
metal-scrap,"Kali Paltan, Tonk ",100.0,100.0,100.0,100.0
metal-scrap,"Kalol, Dist. Gandhi Nagar ",21.0,21.0,21.0,21.0
metal-scrap,"Kalunga, Rourkela, Dist. Sundergarh ",20.0,20.0,20.0,20.0
metal-scrap,"Kanchanwadi, Aurangabad ",54.0,54.0,54.0,54.0
metal-scrap,"Karol Bagh, Delhi ",300.0,300.0,300.0,300.0
metal-scrap,"Karol Bagh, New Delhi ",23.5,23.5,23.5,23.5
metal-scrap,"Kathwada, Ahmedabad ",31.5,31.5,31.5,31.5
metal-scrap,Kawardha ,55.0,55.0,55.0,55.0
metal-scrap,"Kazipur, Dariyapur, Ahmedabad ",90.0,90.0,90.0,90.0
metal-scrap,"Khera Road, Bhilwara ",310.0,310.0,310.0,310.0
metal-scrap,Kolkata ,200.0,200.0,200.0,200.0
metal-scrap,"Kota Industrial Area, Kota ",30.0,30.0,30.0,30.0
metal-scrap,"Kothariya Road, Rajkot ",26.0,26.0,26.0,26.0
metal-scrap,"Kotla Road, Mandi Gobindgarh, Dist. Fatehgarh Sahib ",22.0,22.0,22.0,22.0
metal-scrap,"Kuchera, Nagaur ",40.0,40.0,40.0,40.0
metal-scrap,"Kutch, Dist. Kachchh ",24.5,21.0,28.0,24.5
metal-scrap,"Light Industrial Area, Bhilai, Dist. Durg ",35.0,35.0,35.0,35.0
metal-scrap,"Lokmanya Nagar, Ichalakaranji, Dist. Kolhapur ",95.0,95.0,95.0,95.0
metal-scrap,Lucknow ,25.0,25.0,25.0,25.0
metal-scrap,"Mandi Gobindgarh, Dist. Fatehgarh Sahib ",20.0,20.0,20.0,20.0
metal-scrap,"Manugur, Dist. Khammam ",42.0,42.0,42.0,42.0
metal-scrap,Mumbai ,141.6875,20.0,470.0,38.375
metal-scrap,"Mundka, New Delhi ",94.0,94.0,94.0,94.0
metal-scrap,Nagpur ,35.0,35.0,35.0,35.0
metal-scrap,"Nandgram, Ghaziabad ",50.0,50.0,50.0,50.0
metal-scrap,Nashik ,30.0,30.0,30.0,30.0
metal-scrap,"Navagam, Rajkot ",32.0,32.0,32.0,32.0
metal-scrap,"Navi Mumbai, Dist. Thane ",32.0,32.0,32.0,32.0
metal-scrap,"Nayagaon, Bahadurgarh, Dist. Jhajjar ",35.0,35.0,35.0,35.0
metal-scrap,"Near Old Bus Stand, Gulabpura, Dist. Bhilwara ",25.0,25.0,25.0,25.0
metal-scrap,"Near Rto Office, Ghaziabad ",130.0,130.0,130.0,130.0
metal-scrap,"Near Sobha Restaurant, Mumbai ",170.0,170.0,170.0,170.0
metal-scrap,"Neogipara Road, Kolkata ",24.0,24.0,24.0,24.0
metal-scrap,"Neral, Dist. Raigad ",50.0,50.0,50.0,50.0
metal-scrap,"New Mustafabad, Delhi ",131.0,131.0,131.0,131.0
metal-scrap,"Nungambakkam, Mumbai ",200.0,200.0,200.0,200.0
metal-scrap,"Odhav, Ahmedabad ",28.75,28.0,29.5,28.75
metal-scrap,"Old Kondli, Delhi ",380.0,380.0,380.0,380.0
metal-scrap,Panipat ,29.0,29.0,29.0,29.0
metal-scrap,"Panvel, Hosur, Dist. Krishnagiri ",125.0,125.0,125.0,125.0
metal-scrap,"Patrakar Nagar, Sangli ",210.0,210.0,210.0,210.0
metal-scrap,"Peelamedu, Coimbatore ",400.0,400.0,400.0,400.0
metal-scrap,Perambalur ,22.5,22.5,22.5,22.5
metal-scrap,"Post Rathiwas, Khori Kalan, Dist. Gurugram ",25.0,25.0,25.0,25.0
metal-scrap,Pune ,200.0,200.0,200.0,200.0
metal-scrap,Puri ,420.0,420.0,420.0,420.0
metal-scrap,"Puttur, Dist. Dakshina Kannada ",30.0,30.0,30.0,30.0
metal-scrap,"RAJPUT PARA, Rajkot ",116.0,116.0,116.0,116.0
metal-scrap,"RT Nagar, Bengaluru ",23.0,23.0,23.0,23.0
metal-scrap,"Rajaji Nagar, Bengaluru ",30.0,30.0,30.0,30.0
metal-scrap,"Rakhial, Ahmedabad ",55.0,55.0,55.0,55.0
metal-scrap,"Ratiyal, Ahmedabad ",27.0,27.0,27.0,27.0
metal-scrap,"Ravet, Pune ",52.0,52.0,52.0,52.0
metal-scrap,"SAKINAKA, Mumbai ",32.0,32.0,32.0,32.0
metal-scrap,"Saddu, Raipur ",30.0,30.0,30.0,30.0
metal-scrap,"Saki Naka, Mumbai ",30.0,30.0,30.0,30.0
metal-scrap,Sangrur ,50.0,50.0,50.0,50.0
metal-scrap,"Sardar Nagar, Morbi ",31.0,31.0,31.0,31.0
metal-scrap,"Sector 141, Greater Noida, Dist. Gautam Buddha Nagar ",30.0,30.0,30.0,30.0
metal-scrap,"Secunderabad, Dist. Hyderabad ",62.0,62.0,62.0,62.0
metal-scrap,"Shalimar Bagh, New Delhi ",120.0,120.0,120.0,120.0
metal-scrap,"Shimla Puri, Ludhiana ",30.0,30.0,30.0,30.0
metal-scrap,"Singhbhum, Jamshedpur, Dist. East Singhbhum ",76.9,76.9,76.9,76.9
metal-scrap,Surat ,28.6,27.2,30.0,28.6
metal-scrap,"Talav Gate, Junagadh ",117.0,117.0,117.0,117.0
metal-scrap,"Taluka- Khed, Pune ",125.0,125.0,125.0,125.0
metal-scrap,"Thane West, Mumbai ",29.0,29.0,29.0,29.0
metal-scrap,"Thatte Nagar, Nashik ",25.0,25.0,25.0,25.0
metal-scrap,"Tikiapara, Kolkata ",200.0,200.0,200.0,200.0
metal-scrap,"Tri Nagar, New Delhi ",85.0,85.0,85.0,85.0
metal-scrap,"UIT Colony, Bhiwadi, Dist. Alwar ",25.0,25.0,25.0,25.0
metal-scrap,"Urban, Bengaluru ",450.0,450.0,450.0,450.0
metal-scrap,Vadodara ,38.0,36.0,40.0,38.0
metal-scrap,Varanasi ,350.0,350.0,350.0,350.0
metal-scrap,"Vasna, Ahmedabad ",35.0,35.0,35.0,35.0
metal-scrap,"Velanja, Surat ",28.0,28.0,28.0,28.0
metal-scrap,"Vishwakarma Industrial Area, Faridabad ",38.0,38.0,38.0,38.0
metal-scrap,"Vivekananda Colony, Howrah ",45.0,45.0,45.0,45.0
metal-scrap,"\, Delhi ",23.0,23.0,23.0,23.0
metal-scrap,"chamrajpet, Bengaluru ",35.0,35.0,35.0,35.0
metal-scrap,"opp mahesh electronic and furniture, Vadali, Dist. Sabarkantha ",275.0,275.0,275.0,275.0
metal-scrap,"rana chowk, Muzaffarnagar ",42.0,42.0,42.0,42.0
metal-scrap,"santej, Ahmedabad ",28.0,28.0,28.0,28.0
mobile-phone-scrap,Anantapur ,200.0,200.0,200.0,200.0
mobile-phone-scrap,"Beldanga, Murshidabad ",170.0,170.0,170.0,170.0
mobile-phone-scrap,Bhavnagar ,222.0,222.0,222.0,222.0
mobile-phone-scrap,"City Market, Jorhat ",99.0,99.0,99.0,99.0
mobile-phone-scrap,Durg ,100.0,100.0,100.0,100.0
mobile-phone-scrap,"Gohana, Sonipat ",300.0,300.0,300.0,300.0
mobile-phone-scrap,"Khatauli, Dist. Muzaffarnagar ",100.0,100.0,100.0,100.0
mobile-phone-scrap,Kolkata ,250.0,200.0,300.0,250.0
mobile-phone-scrap,Meerut ,215.0,80.0,350.0,215.0
mobile-phone-scrap,Mumbai ,100.0,100.0,100.0,100.0
mobile-phone-scrap,"Near Negi Guest House, Kanpur, Dist. Kanpur Nagar ",100.0,100.0,100.0,100.0
mobile-phone-scrap,New Delhi ,150.0,100.0,200.0,150.0
mobile-phone-scrap,"New Sabzi Mandi Azad Pur, Hoskote, Dist. Bengaluru ",60.0,60.0,60.0,60.0
mobile-phone-scrap,"North 24 Pargana, Habra, Dist. North 24 Parganas ",180.0,180.0,180.0,180.0
mobile-phone-scrap,"Pithampur Industrial Area, Dhar ",60.0,60.0,60.0,60.0
mobile-phone-scrap,"Rajendra Nagar, Hyderabad ",100.0,100.0,100.0,100.0
mobile-phone-scrap,"Shahdara, Ghaziabad ",330.0,330.0,330.0,330.0
mobile-phone-scrap,"Uttam Nagar, New Delhi ",100.0,100.0,100.0,100.0
mobile-phone-scrap,"india, Vasco Da Gama, Dist. South Goa ",150.0,150.0,150.0,150.0
mobile-phone-scrap,"kamalvihar burari, Delhi ",20.0,20.0,20.0,20.0
mobile-phone-scrap,"lakhna, Etawah ",300.0,300.0,300.0,300.0
mobile-phone-scrap,"old Seelampur, New Delhi ",400.0,400.0,400.0,400.0
mobile-phone-scrap,"rahmat masjid, Firozabad ",160.0,160.0,160.0,160.0
motherboard-scrap,"Ashok Nagar, Hyderabad ",250.0,250.0,250.0,250.0
motherboard-scrap,"Beldanga, Murshidabad ",80.0,80.0,80.0,80.0
motherboard-scrap,Bengaluru ,90.0,90.0,90.0,90.0
motherboard-scrap,"Chander Vihar, New Delhi ",300.0,300.0,300.0,300.0
motherboard-scrap,"Chikhli, Dist. Buldhana ",75.0,75.0,75.0,75.0
motherboard-scrap,"Danilimda, Ahmedabad ",52.0,52.0,52.0,52.0
motherboard-scrap,Dehradun ,100.0,100.0,100.0,100.0
motherboard-scrap,Delhi ,190.0,70.0,300.0,200.0
motherboard-scrap,"GAGAN NAGAR, NEAR S.T.N. SCHOOL, Ludhiana ",150.0,150.0,150.0,150.0
motherboard-scrap,"Gandhi nagar, Delhi ",110.0,110.0,110.0,110.0
motherboard-scrap,"Gulbarga, Dist. Kalaburagi ",100.0,100.0,100.0,100.0
motherboard-scrap,"Janakpuri, Delhi ",100.0,100.0,100.0,100.0
motherboard-scrap,"Kalunga, Rourkela, Dist. Sundergarh ",85.0,85.0,85.0,85.0
motherboard-scrap,"Kondhwa Khurd, Pune ",175.0,175.0,175.0,175.0
motherboard-scrap,Kozhikode ,350.0,350.0,350.0,350.0
motherboard-scrap,"Lakho Binda Campus, Madhubani ",300.0,300.0,300.0,300.0
motherboard-scrap,Lucknow ,300.0,300.0,300.0,300.0
motherboard-scrap,"Malki, Shillong, Dist. East Khasi Hills ",45.0,45.0,45.0,45.0
motherboard-scrap,Meerut ,90.0,90.0,90.0,90.0
motherboard-scrap,Mumbai ,267.5,100.0,420.0,275.0
motherboard-scrap,Munger ,456.0,456.0,456.0,456.0
motherboard-scrap,"Mustafabad, , Delhi, Delhi ",350.0,350.0,350.0,350.0
motherboard-scrap,"Mustafabad, Delhi ",70.0,70.0,70.0,70.0
motherboard-scrap,"Nagercoil, Dist. Kanyakumari ",350.0,350.0,350.0,350.0
motherboard-scrap,Nanded ,50.0,50.0,50.0,50.0
motherboard-scrap,"Near Sonipat Dharam Kanta, Sonipat ",24.0,24.0,24.0,24.0
motherboard-scrap,New Delhi ,187.5,30.0,400.0,160.0
motherboard-scrap,"New Sabzi Mandi Azad Pur, Hoskote, Dist. Bengaluru ",45.0,45.0,45.0,45.0
motherboard-scrap,"Old Mustfabad, Delhi ",200.0,200.0,200.0,200.0
motherboard-scrap,"Pithampur Industrial Area, Dhar ",70.0,70.0,70.0,70.0
motherboard-scrap,Pune ,25.0,25.0,25.0,25.0
motherboard-scrap,"Puttur, Dist. Dakshina Kannada ",200.0,200.0,200.0,200.0
motherboard-scrap,"Rajendra Nagar, Hyderabad ",200.0,200.0,200.0,200.0
motherboard-scrap,"Saheed Nagar, Bhubaneswar, Dist. Khordha ",400.0,400.0,400.0,400.0
motherboard-scrap,Sas Nagar ,28.0,28.0,28.0,28.0
motherboard-scrap,"Shahdara, Delhi ",40.0,40.0,40.0,40.0
motherboard-scrap,"Shalimar Garden, New Delhi ",150.0,150.0,150.0,150.0
motherboard-scrap,"Shimla Puri, Ludhiana ",30.0,30.0,30.0,30.0
motherboard-scrap,"Silbharal, Guwahati, Dist. Kamrup ",45.0,45.0,45.0,45.0
motherboard-scrap,Tiruchirappalli ,150.0,150.0,150.0,150.0
motherboard-scrap,"beldanga, Kolkata ",20.0,20.0,20.0,20.0
motherboard-scrap,"india, Vasco Da Gama, Dist. South Goa ",150.0,150.0,150.0,150.0
motherboard-scrap,"kesharbagh, Lucknow ",250.0,250.0,250.0,250.0
motherboard-scrap,"sundar vihar, New Delhi ",52.0,52.0,52.0,52.0
motor-scrap,"Aambavadi, Ahmedabad ",120.0,120.0,120.0,120.0
motor-scrap,"Aasaf Ali  Road Old, Delhi ",100.0,100.0,100.0,100.0
motor-scrap,Ahmedabad ,93.44444444444444,23.0,240.0,100.0
motor-scrap,"Aizawl-Seling-Champhai Rd, Aizawl ",40.0,40.0,40.0,40.0
motor-scrap,Alwar ,39.0,39.0,39.0,39.0
motor-scrap,"Anantapur, Khammam ",80.0,80.0,80.0,80.0
motor-scrap,"Ankleshwar GIDC, Bharuch ",100.0,100.0,100.0,100.0
motor-scrap,"Ashok Nagar, Hyderabad ",75.0,75.0,75.0,75.0
motor-scrap,"Attapur, Hyderabad ",50.0,50.0,50.0,50.0
motor-scrap,"Avenue Road, Bengaluru ",30.0,30.0,30.0,30.0
motor-scrap,"Baba Hari Dass Nagar, Tikri Kalan, Delhi ",160.0,160.0,160.0,160.0
motor-scrap,"Baddi, Dist. Solan ",50.0,50.0,50.0,50.0
motor-scrap,"Balanagar, Hyderabad ",45.0,45.0,45.0,45.0
motor-scrap,"Belur Station Road, Howrah ",110.0,110.0,110.0,110.0
motor-scrap,Bengaluru ,112.88888888888889,40.0,250.0,80.0
motor-scrap,Bhavnagar ,80.0,80.0,80.0,80.0
motor-scrap,"Bhiwadi, Dist. Alwar ",80.0,80.0,80.0,80.0
motor-scrap,"Bhiwandi, Dist. Thane ",120.0,120.0,120.0,120.0
motor-scrap,Bhopal ,50.0,50.0,50.0,50.0
motor-scrap,Buxar ,60.0,60.0,60.0,60.0
motor-scrap,"Cantonment Area, Firozpur, Dist. Ferozepur ",50.0,50.0,50.0,50.0
motor-scrap,Chennai ,102.0,95.0,114.0,97.0
motor-scrap,"Chikhali, Pune ",65.0,65.0,65.0,65.0
motor-scrap,Coimbatore ,85.0,85.0,85.0,85.0
motor-scrap,"Dalgaon, Dist. Darrang ",110.0,110.0,110.0,110.0
motor-scrap,"Dared, Jamnagar ",105.0,105.0,105.0,105.0
motor-scrap,Delhi ,300.0,300.0,300.0,300.0
motor-scrap,Durg ,125.0,125.0,125.0,125.0
motor-scrap,Faizabad ,120.0,120.0,120.0,120.0
motor-scrap,Faridabad ,59.833333333333336,36.5,83.0,60.0
motor-scrap,"Gandhidham, Dist. Kachchh ",47.5,45.0,50.0,47.5
motor-scrap,"Geeta Colony, Ujjain ",90.0,90.0,90.0,90.0
motor-scrap,Ghaziabad ,101.75,47.0,200.0,80.0
motor-scrap,"Golambar, Patna ",45.0,45.0,45.0,45.0
motor-scrap,"Govindpuri, Delhi ",150.0,150.0,150.0,150.0
motor-scrap,"Greater Noida, Dist. Gautam Buddha Nagar ",55.0,55.0,55.0,55.0
motor-scrap,"Gurgaon, Dist. Gurugram ",185.0,185.0,185.0,185.0
motor-scrap,"Gyanpur, Dist. Sant Ravidas Nagar ",320.0,320.0,320.0,320.0
motor-scrap,Hyderabad ,82.0,82.0,82.0,82.0
motor-scrap,"Iglas Road, Hathras ",70.0,70.0,70.0,70.0
motor-scrap,Indore ,173.5,37.5,450.0,85.0
motor-scrap,Jaipur ,60.0,60.0,60.0,60.0
motor-scrap,"Jogeshwari, Aurangabad ",80.0,80.0,80.0,80.0
motor-scrap,"Kalunga, Rourkela, Dist. Sundergarh ",75.0,75.0,75.0,75.0
motor-scrap,"Kalyan, Dist. Thane ",112.0,112.0,112.0,112.0
motor-scrap,"Keshav nagar, Kanpur, Dist. Kanpur Nagar ",80.0,80.0,80.0,80.0
motor-scrap,"Khizrabad, Indore ",50.0,50.0,50.0,50.0
motor-scrap,"Kodaikanal, Dist. Dindigul ",33.0,33.0,33.0,33.0
motor-scrap,Kolkata ,145.0,60.0,230.0,145.0
motor-scrap,Kozhikode ,80.0,80.0,80.0,80.0
motor-scrap,Lakhimpur Kheri ,50.0,50.0,50.0,50.0
motor-scrap,Lucknow ,70.0,70.0,70.0,70.0
motor-scrap,Ludhiana ,316.0,316.0,316.0,316.0
motor-scrap,"MANIKPUR, ITALGACHHA, North Dumdum, Dist. North 24 Parganas ",64.0,64.0,64.0,64.0
motor-scrap,"Mahipalpur, Delhi ",120.0,120.0,120.0,120.0
motor-scrap,"Main Anjar, G Dham Highway, Bhuj, Dist. Kachchh ",60.0,60.0,60.0,60.0
motor-scrap,"Main Bazar, Rajkot ",180.0,180.0,180.0,180.0
motor-scrap,"Main Road Focal Point, Ludhiana ",122.0,122.0,122.0,122.0
motor-scrap,"Mali Nagar, Solapur ",105.0,105.0,105.0,105.0
motor-scrap,"Mathura Road, Faridabad ",115.0,115.0,115.0,115.0
motor-scrap,"Mayapuri, Delhi ",112.5,110.0,115.0,112.5
motor-scrap,Mumbai ,45.0,45.0,45.0,45.0
motor-scrap,"Naroda, Ahmedabad ",120.0,120.0,120.0,120.0
motor-scrap,Nashik ,71.0,22.0,120.0,71.0
motor-scrap,"Neral, Dist. Raigad ",400.0,400.0,400.0,400.0
motor-scrap,"Netaji Subhash Place, Delhi ",140.0,140.0,140.0,140.0
motor-scrap,New Delhi ,104.16666666666667,40.0,220.0,92.5
motor-scrap,"Old Washermenpet, Chennai ",105.0,105.0,105.0,105.0
motor-scrap,Panipat ,90.0,90.0,90.0,90.0
motor-scrap,"Paralachi, Aruppukkottai, Dist. Virudhunagar ",80.0,80.0,80.0,80.0
